timestamp_ms,frametime_ms,fps
1757235313530,8.328,120.08
1757235313538,8.367,119.52
1757235313547,9.244,108.18
1757235313555,7.551,132.43
1757235313563,8.306,120.39
1757235313571,8.237,121.40
1757235313580,8.344,119.85
1757235313588,8.387,119.23
1757235313597,9.800,102.04
1757235313604,7.002,142.81
1757235313613,8.733,114.50
1757235313621,8.559,116.84
1757235313632,9.300,107.53
1757235313639,8.033,124.48
1757235313649,9.219,108.47
1757235313656,7.421,134.75
1757235313665,8.354,119.70
1757235313673,8.376,119.38
1757235313682,8.873,112.70
1757235313689,7.704,129.81
1757235313699,9.260,107.99
1757235313706,7.924,126.20
1757235313714,7.860,127.23
1757235313723,8.336,119.96
1757235313731,9.686,103.24
1757235313741,9.117,109.69
1757235313749,8.226,121.57
1757235313758,7.854,127.32
1757235313766,8.490,117.78
1757235313775,8.405,118.97
1757235313784,9.085,110.07
1757235313793,8.755,114.22
1757235313800,7.393,135.26
1757235313808,8.325,120.12
1757235313816,8.387,119.23
1757235313825,8.336,119.97
1757235313833,8.301,120.46
1757235313843,9.418,106.18
1757235313850,7.966,125.54
1757235313858,8.327,120.09
1757235313866,8.332,120.01
1757235313875,8.345,119.83
1757235313884,8.331,120.04
1757235313893,9.788,102.16
1757235313901,7.183,139.23
1757235313910,8.769,114.04
1757235313918,8.223,121.61
1757235313926,8.531,117.21
1757235313935,8.910,112.24
1757235313944,8.933,111.95
1757235313952,7.606,131.48
1757235313960,8.261,121.05
1757235313968,8.319,120.20
1757235313977,9.210,108.58
1757235313986,8.420,118.77
1757235313995,8.972,111.46
1757235314002,7.570,132.10
1757235314011,8.784,113.84
1757235314020,8.903,112.33
1757235314029,8.792,113.75
1757235314038,8.395,119.12
1757235314047,9.419,106.17
1757235314054,7.354,135.98
1757235314063,8.196,122.01
1757235314071,8.336,119.96
1757235314079,8.406,118.97
1757235314087,8.285,120.70
1757235314097,10.205,97.99
1757235314105,7.205,138.80
1757235314113,8.275,120.85
1757235314121,8.318,120.22
1757235314130,8.339,119.92
1757235314138,8.506,117.56
1757235314147,9.165,109.11
1757235314154,7.513,133.10
1757235314164,8.330,120.05
1757235314171,8.369,119.50
1757235314180,8.291,120.62
1757235314189,9.345,107.01
1757235314199,9.362,106.82
1757235314206,7.306,136.88
1757235314214,8.388,119.22
1757235314223,8.649,115.62
1757235314231,8.491,117.77
1757235314240,9.171,109.04
1757235314249,8.097,123.51
1757235314256,8.298,120.51
1757235314265,8.162,122.52
1757235314273,8.302,120.46
1757235314281,8.539,117.11
1757235314291,10.113,98.88
1757235314299,7.475,133.79
1757235314308,8.209,121.82
1757235314317,9.314,107.37
1757235314326,9.004,111.06
1757235314335,8.348,119.79
1757235314344,9.177,108.97
1757235314351,7.478,133.73
1757235314359,8.315,120.26
1757235314368,8.358,119.64
1757235314376,8.578,116.58
1757235314385,8.335,119.97
1757235314394,9.408,106.30
1757235314401,7.390,135.33
1757235314410,8.323,120.15
1757235314418,8.255,121.14
1757235314427,8.315,120.26
1757235314435,8.702,114.92
1757235314444,9.101,109.88
1757235314452,7.511,133.15
1757235314460,8.472,118.04
1757235314468,8.316,120.25
1757235314477,8.802,113.61
1757235314485,8.000,124.99
1757235314494,9.596,104.21
1757235314502,7.302,136.95
1757235314511,8.635,115.81
1757235314519,8.140,122.84
1757235314527,8.280,120.78
1757235314536,8.947,111.77
1757235314546,9.382,106.59
1757235314553,7.302,136.95
1757235314562,8.692,115.05
1757235314570,8.847,113.04
1757235314578,7.728,129.40
1757235314587,8.899,112.37
1757235314597,10.328,96.83
1757235314604,7.216,138.57
1757235314614,9.300,107.53
1757235314622,8.008,124.87
1757235314631,8.919,112.12
1757235314639,8.123,123.11
1757235314649,9.466,105.65
1757235314656,7.901,126.57
1757235314665,8.241,121.34
1757235314673,8.377,119.37
1757235314681,8.466,118.11
1757235314691,10.012,99.88
1757235314698,6.686,149.56
1757235314706,8.303,120.44
1757235314715,8.319,120.21
1757235314723,8.350,119.76
1757235314731,8.512,117.48
1757235314741,9.520,105.04
1757235314749,7.399,135.15
1757235314756,8.209,121.82
1757235314765,8.639,115.76
1757235314774,8.326,120.11
1757235314782,8.335,119.98
1757235314791,9.221,108.45
1757235314799,7.419,134.79
1757235314807,8.231,121.49
1757235314816,8.456,118.26
1757235314824,8.367,119.52
1757235314831,8.262,121.04
1757235314841,9.189,108.82
1757235314849,7.639,130.90
1757235314856,8.153,122.66
1757235314865,8.481,117.91
1757235314873,8.216,121.72
1757235314883,9.793,102.12
1757235314891,9.167,109.09
1757235314900,7.446,134.30
1757235314909,8.330,120.05
1757235314916,8.366,119.53
1757235314925,8.300,120.49
1757235314934,8.437,118.53
1757235314943,9.125,109.59
1757235314950,7.515,133.07
1757235314958,8.269,120.93
1757235314967,8.880,112.61
1757235314976,8.701,114.94
1757235314984,8.379,119.35
1757235314993,9.243,108.19
1757235315000,7.422,134.74
1757235315010,8.351,119.75
1757235315018,8.321,120.18
1757235315026,8.498,117.67
1757235315035,8.745,114.36
1757235315044,9.285,107.71
1757235315052,7.391,135.30
1757235315060,8.327,120.09
1757235315069,9.307,107.45
1757235315077,8.328,120.07
1757235315086,9.263,107.96
1757235315095,8.682,115.19
1757235315103,7.945,125.87
1757235315111,8.517,117.41
1757235315119,8.111,123.30
1757235315129,8.550,116.96
1757235315137,8.205,121.88
1757235315146,9.657,103.55
1757235315154,7.269,137.58
1757235315161,8.409,118.92
1757235315171,8.791,113.75
1757235315180,8.680,115.21
1757235315188,8.125,123.08
1757235315196,9.217,108.50
1757235315205,7.637,130.94
1757235315213,8.310,120.34
1757235315221,8.382,119.30
1757235315230,8.444,118.42
1757235315237,8.252,121.18
1757235315247,9.239,108.24
1757235315255,7.550,132.46
1757235315263,8.522,117.34
1757235315272,8.198,121.98
1757235315280,8.412,118.88
1757235315288,8.319,120.21
1757235315297,9.333,107.14
1757235315305,7.386,135.40
1757235315313,8.223,121.61
1757235315322,8.422,118.73
1757235315330,8.254,121.15
1757235315338,8.425,118.70
1757235315348,9.126,109.58
1757235315355,7.610,131.41
1757235315363,8.395,119.12
1757235315372,8.206,121.87
1757235315380,8.383,119.30
1757235315388,8.283,120.72
1757235315398,9.358,106.86
1757235315405,7.331,136.41
1757235315413,8.338,119.94
1757235315422,8.838,113.15
1757235315430,7.999,125.02
1757235315438,8.124,123.09
1757235315448,9.424,106.11
1757235315455,7.450,134.23
1757235315463,8.115,123.23
1757235315472,8.325,120.12
1757235315480,8.481,117.91
1757235315489,8.308,120.36
1757235315498,9.241,108.22
1757235315506,8.325,120.12
1757235315514,7.702,129.84
1757235315523,9.051,110.48
1757235315531,7.809,128.06
1757235315539,8.329,120.06
1757235315553,14.531,68.82
1757235315556,2.215,451.45
1757235315564,8.415,118.84
1757235315573,9.052,110.48
1757235315581,8.605,116.21
1757235315591,9.516,105.08
1757235315598,6.852,145.94
1757235315606,8.619,116.02
1757235315615,8.467,118.10
1757235315624,8.300,120.48
1757235315631,8.313,120.29
1757235315641,9.592,104.25
1757235315649,7.067,141.50
1757235315661,12.532,79.80
1757235315668,7.757,128.92
1757235315676,8.235,121.43
1757235315686,9.244,108.18
1757235315697,10.271,97.37
1757235315703,6.448,155.10
1757235315711,8.610,116.15
1757235315720,8.008,124.88
1757235315728,8.423,118.72
1757235315736,8.885,112.55
1757235315746,9.235,108.28
1757235315753,7.163,139.61
1757235315761,8.179,122.27
1757235315770,8.364,119.57
1757235315778,8.285,120.70
1757235315786,8.540,117.10
1757235315795,9.105,109.83
1757235315804,8.053,124.18
1757235315811,8.611,116.13
1757235315820,7.957,125.68
1757235315829,8.389,119.20
1757235315837,8.329,120.07
1757235315848,10.277,97.31
1757235315855,7.172,139.43
1757235315863,8.233,121.46
1757235315871,8.317,120.23
1757235315879,8.312,120.31
1757235315887,8.339,119.92
1757235315896,9.181,108.92
1757235315904,7.599,131.60
1757235315913,8.491,117.77
1757235315922,8.454,118.29
1757235315930,8.724,114.63
1757235315938,8.328,120.07
1757235315947,9.048,110.52
1757235315955,7.610,131.41
1757235315965,9.665,103.47
1757235315973,7.854,127.32
1757235315981,8.397,119.09
1757235315989,8.262,121.04
1757235315999,10.176,98.27
1757235316006,6.786,147.36
1757235316014,8.274,120.87
1757235316023,8.851,112.98
1757235316031,8.546,117.02
1757235316041,10.155,98.47
1757235316049,7.888,126.78
1757235316058,8.302,120.46
1757235316067,8.339,119.92
1757235316074,8.327,120.09
1757235316083,8.324,120.13
1757235316093,9.614,104.02
1757235316101,7.950,125.78
1757235316109,7.885,126.82
1757235316117,8.618,116.04
1757235316126,9.093,109.98
1757235316135,8.232,121.48
1757235316145,10.181,98.22
1757235316151,6.892,145.10
1757235316160,8.350,119.76
1757235316168,8.301,120.47
1757235316176,8.541,117.08
1757235316186,9.593,104.24
1757235316195,8.874,112.69
1757235316201,7.318,136.65
1757235316210,8.314,120.27
1757235316220,8.413,118.87
1757235316228,8.285,120.70
1757235316236,8.325,120.12
1757235316246,9.697,103.13
1757235316254,8.134,122.94
1757235316261,7.414,134.88
1757235316272,10.907,91.68
1757235316279,7.230,138.32
1757235316287,8.108,123.34
1757235316296,8.812,113.48
1757235316304,7.265,137.64
1757235316313,9.164,109.12
1757235316321,8.892,112.46
1757235316329,7.557,132.32
1757235316338,8.737,114.46
1757235316347,9.415,106.21
1757235316354,6.949,143.91
1757235316364,9.302,107.50
1757235316371,8.023,124.64
1757235316379,8.337,119.95
1757235316388,8.435,118.55
1757235316397,9.578,104.40
1757235316405,7.339,136.26
1757235316413,8.283,120.72
1757235316421,8.873,112.70
1757235316431,7.829,127.73
1757235316439,8.349,119.77
1757235316448,9.339,107.07
1757235316456,8.112,123.27
1757235316464,8.235,121.43
1757235316472,8.322,120.16
1757235316481,8.324,120.14
1757235316491,9.998,100.02
1757235316499,8.206,121.87
1757235316508,8.434,118.56
1757235316517,9.193,108.77
1757235316526,9.018,110.89
1757235316534,8.135,122.93
1757235316543,8.963,111.57
1757235316550,7.546,132.52
1757235316558,8.562,116.79
1757235316566,8.033,124.48
1757235316575,8.906,112.28
1757235316584,8.509,117.53
1757235316593,9.125,109.58
1757235316602,8.217,121.70
1757235316610,8.098,123.48
1757235316618,8.246,121.27
1757235316626,8.462,118.18
1757235316635,8.640,115.74
1757235316644,9.268,107.89
1757235316652,7.382,135.47
1757235316660,8.302,120.46
1757235316669,9.208,108.61
1757235316677,8.497,117.69
1757235316687,8.363,119.58
1757235316696,9.377,106.64
1757235316703,7.393,135.26
1757235316712,8.557,116.87
1757235316720,8.427,118.67
1757235316728,8.535,117.17
1757235316737,8.556,116.88
1757235316747,9.498,105.28
1757235316755,8.342,119.88
1757235316763,7.620,131.24
1757235316771,8.313,120.30
1757235316779,8.334,119.99
1757235316787,8.371,119.46
1757235316796,9.140,109.42
1757235316804,7.527,132.85
1757235316812,8.288,120.65
1757235316821,8.346,119.83
1757235316829,8.325,120.12
1757235316838,8.359,119.63
1757235316847,9.064,110.32
1757235316856,8.873,112.70
1757235316865,8.972,111.46
1757235316873,7.972,125.44
1757235316881,8.389,119.21
1757235316889,8.294,120.57
1757235316898,9.161,109.15
1757235316906,8.199,121.97
1757235316915,8.249,121.23
1757235316923,8.319,120.21
1757235316932,8.429,118.64
1757235316941,8.962,111.59
1757235316948,7.580,131.92
1757235316957,9.015,110.93
1757235316966,8.414,118.85
1757235316974,8.245,121.29
1757235316982,8.408,118.93
1757235316992,9.895,101.06
1757235316999,6.925,144.40
1757235317006,8.122,123.13
1757235317015,8.309,120.35
1757235317024,8.391,119.17
1757235317032,8.272,120.90
1757235317042,9.209,108.59
1757235317049,7.509,133.17
1757235317057,8.332,120.03
1757235317066,8.304,120.43
1757235317074,8.344,119.84
1757235317082,8.316,120.25
1757235317092,9.928,100.72
1757235317099,7.516,133.05
1757235317108,8.389,119.21
1757235317116,8.751,114.27
1757235317125,8.619,116.02
1757235317134,8.155,122.63
1757235317143,9.181,108.92
1757235317150,7.497,133.39
1757235317158,8.336,119.96
1757235317167,8.996,111.16
1757235317176,9.089,110.02
1757235317184,8.270,120.92
1757235317194,9.968,100.32
1757235317201,7.041,142.02
1757235317211,9.525,104.99
1757235317220,8.656,115.53
1757235317229,8.363,119.58
1757235317237,8.320,120.19
1757235317246,9.118,109.67
1757235317254,7.554,132.38
1757235317262,8.330,120.05
1757235317270,8.326,120.10
1757235317278,8.333,120.01
1757235317287,9.067,110.29
1757235317297,10.359,96.54
1757235317304,7.286,137.26
1757235317313,8.633,115.84
1757235317321,8.281,120.76
1757235317330,8.377,119.37
1757235317339,8.480,117.93
1757235317348,9.006,111.04
1757235317356,7.557,132.33
1757235317364,8.305,120.41
1757235317372,8.407,118.96
1757235317380,8.274,120.87
1757235317388,8.318,120.23
1757235317398,9.338,107.09
1757235317407,8.417,118.81
1757235317414,7.963,125.57
1757235317423,8.352,119.74
1757235317431,8.334,120.00
1757235317439,8.341,119.89
1757235317449,9.269,107.88
1757235317456,8.073,123.86
1757235317465,7.924,126.19
1757235317473,8.363,119.58
1757235317481,8.339,119.92
1757235317491,9.336,107.11
1757235317497,7.436,134.48
1757235317506,8.462,118.18
1757235317515,8.504,117.59
1757235317524,8.317,120.24
1757235317532,8.316,120.26
1757235317541,9.169,109.06
1757235317548,7.514,133.09
1757235317557,9.063,110.34
1757235317566,8.837,113.16
1757235317575,8.359,119.63
1757235317583,8.378,119.36
1757235317592,9.181,108.92
1757235317600,7.565,132.18
1757235317608,8.259,121.08
1757235317616,8.324,120.14
1757235317625,8.362,119.59
1757235317633,8.300,120.49
1757235317642,9.184,108.88
1757235317650,7.585,131.83
1757235317658,8.307,120.38
1757235317666,8.304,120.43
1757235317675,8.414,118.86
1757235317683,8.312,120.31
1757235317692,9.152,109.27
1757235317699,7.656,130.62
1757235317709,8.928,112.00
1757235317717,8.631,115.86
1757235317726,8.501,117.63
1757235317734,8.822,113.36
1757235317743,8.864,112.82
1757235317752,7.801,128.19
1757235317759,8.154,122.64
1757235317768,8.501,117.64
1757235317776,8.119,123.17
1757235317785,8.924,112.06
1757235317795,9.336,107.11
1757235317802,7.536,132.70
1757235317810,8.695,115.01
1757235317819,8.394,119.14
1757235317828,8.256,121.12
1757235317837,8.883,112.58
1757235317845,8.689,115.09
1757235317853,7.586,131.82
1757235317861,8.167,122.44
1757235317869,8.502,117.62
1757235317878,8.744,114.37
1757235317886,8.261,121.05
1757235317895,9.197,108.74
1757235317903,7.482,133.65
1757235317912,8.306,120.39
1757235317920,8.348,119.80
1757235317928,8.481,117.91
1757235317937,8.724,114.62
1757235317947,10.472,95.49
1757235317954,7.012,142.61
1757235317964,9.249,108.12
1757235317972,8.293,120.58
1757235317980,8.339,119.92
1757235317990,9.625,103.89
1757235317999,9.393,106.47
1757235318006,7.115,140.54
1757235318015,8.334,119.99
1757235318023,8.504,117.59
1757235318031,8.196,122.01
1757235318041,9.814,101.89
1757235318049,7.893,126.70
1757235318057,8.242,121.32
1757235318066,8.120,123.15
1757235318074,8.452,118.32
1757235318082,8.374,119.42
1757235318092,9.186,108.86
1757235318099,7.446,134.29
1757235318108,9.023,110.83
1757235318116,7.848,127.43
1757235318124,8.662,115.45
1757235318133,8.440,118.48
1757235318142,9.056,110.42
1757235318150,7.564,132.21
1757235318158,8.317,120.24
1757235318166,8.564,116.77
1757235318175,8.943,111.82
1757235318184,8.818,113.41
1757235318193,8.721,114.67
1757235318200,7.480,133.68
1757235318208,8.432,118.60
1757235318217,8.415,118.84
1757235318226,8.282,120.75
1757235318235,9.055,110.44
1757235318244,9.552,104.69
1757235318252,7.680,130.22
1757235318261,9.051,110.49
1757235318269,8.541,117.08
1757235318277,7.909,126.43
1757235318287,9.055,110.44
1757235318296,8.996,111.16
1757235318303,7.512,133.12
1757235318312,8.532,117.21
1757235318320,8.161,122.53
1757235318328,8.333,120.01
1757235318337,8.934,111.93
1757235318346,9.945,100.55
1757235318354,7.136,140.14
1757235318362,8.173,122.36
1757235318370,8.374,119.42
1757235318379,8.297,120.52
1757235318388,8.980,111.35
1757235318397,9.727,102.81
1757235318405,7.320,136.61
1757235318413,8.258,121.10
1757235318421,8.338,119.94
1757235318430,9.343,107.03
1757235318439,8.245,121.28
1757235318448,9.303,107.50
1757235318456,7.359,135.89
1757235318464,8.342,119.88
1757235318472,8.292,120.59
1757235318481,8.365,119.55
1757235318489,8.396,119.11
1757235318499,10.275,97.32
1757235318506,7.161,139.65
1757235318515,8.181,122.24
1757235318523,8.190,122.10
1757235318531,8.338,119.93
1757235318539,8.302,120.46
1757235318548,9.509,105.16
1757235318556,7.758,128.89
1757235318566,9.500,105.27
1757235318574,8.515,117.44
1757235318584,8.637,115.79
1757235318592,8.943,111.82
1757235318600,7.450,134.23
1757235318608,8.364,119.56
1757235318616,8.277,120.82
1757235318625,8.615,116.08
1757235318633,8.030,124.53
1757235318641,9.209,108.59
1757235318650,7.772,128.67
1757235318658,8.043,124.33
1757235318667,8.689,115.08
1757235318675,8.192,122.08
1757235318683,8.498,117.67
1757235318692,9.080,110.14
1757235318700,7.660,130.55
1757235318708,8.492,117.75
1757235318716,8.326,120.10
1757235318725,8.257,121.11
1757235318734,8.334,119.98
1757235318743,9.191,108.80
1757235318750,7.512,133.11
1757235318759,8.245,121.28
1757235318767,8.301,120.47
1757235318775,8.641,115.73
1757235318783,8.216,121.72
1757235318793,9.317,107.34
1757235318801,7.469,133.89
1757235318809,8.269,120.93
1757235318817,8.361,119.60
1757235318826,9.149,109.30
1757235318835,8.346,119.81
1757235318844,9.089,110.02
1757235318851,7.545,132.55
1757235318859,8.564,116.77
1757235318869,8.867,112.78
1757235318877,8.940,111.86
1757235318886,8.939,111.87
1757235318896,9.254,108.07
1757235318903,7.626,131.13
1757235318911,8.391,119.17
1757235318920,8.350,119.76
1757235318928,8.467,118.11
1757235318938,9.239,108.23
1757235318947,9.447,105.85
1757235318954,7.184,139.20
1757235318963,8.323,120.15
1757235318971,8.313,120.30
1757235318980,8.440,118.48
1757235318988,8.364,119.57
1757235318997,9.398,106.41
1757235319005,8.061,124.06
1757235319015,9.503,105.23
1757235319023,8.422,118.73
1757235319031,7.925,126.19
1757235319039,8.217,121.70
1757235319049,9.376,106.65
1757235319056,7.330,136.42
1757235319064,8.421,118.75
1757235319073,8.222,121.63
1757235319082,8.556,116.88
1757235319090,8.271,120.90
1757235319099,9.267,107.91
1757235319106,7.577,131.97
1757235319115,8.150,122.70
1757235319123,8.255,121.14
1757235319131,8.505,117.58
1757235319139,8.234,121.44
1757235319149,9.343,107.03
1757235319156,7.416,134.84
1757235319164,8.213,121.76
1757235319173,8.290,120.63
1757235319181,8.561,116.80
